      50    1200     400
       1       5   31291     133     400
       1       8      57
       2       7      27
       3       9      62
       4       7      33
       5       4      43
       6       2      65
       7       7      47
       8       6      58
       9       1      47
      10       7      59
      11       4      30
      12       9      19
      13       7      74
      14       6      76
      15       3      23
      16       7      31
      17       7      28
      18       7      76
      19       9      17
      20       2      48
      21       1      16
      22       6      73
      23       2      43
      24       8      59
      25       9      45
      26       2      58
      27       1      74
      28       3      27
      29       6      38
      30       8      56
      31       9      23
      32       4      30
      33       1      31
      34       6      12
      35       1      57
      36       7      14
      37       4      39
      38       3      57
      39       7      77
      40       9      25
      41       9      51
      42       7      60
      43       7      12
      44       1      61
      45       5      67
      46       6      21
      47       4      23
      48       2      10
      49       3      23
      50       2      58
      51       5      16
      52       6      57
      53       9      39
      54       1      14
      55       1      74
      56       2      15
      57       7      48
      58       9      21
      59       3      56
      60       7      11
      61       8      78
      62       4      47
      63       8      51
      64       3      46
      65       2      39
      66       1      69
      67       4      26
      68       4      62
      69       9      18
      70       5      63
      71       4      29
      72       4      74
      73       9      33
      74       1      18
      75       4      35
      76       7      28
      77       8      62
      78       7      56
      79       6      21
      80       4      42
      81       9      51
      82       1      68
      83       7      45
      84       5      42
      85       1      21
      86       7      36
      87       7      59
      88       2      57
      89       6      12
      90       4      27
      91       7      46
      92       4      34
      93       2      26
      94       2      62
      95       6      51
      96       4      68
      97       4      43
      98       7      10
      99       2      29
     100       2      12
     101       3      37
     102       3      75
     103       8      78
     104       5      38
     105       8      60
     106       1      63
     107       1      38
     108       8      24
     109       5      74
     110       8      13
     111       7      48
     112       3      75
     113       3      42
     114       7      30
     115       4      34
     116       4      16
     117       4      36
     118       5      15
     119       7      28
     120       3      70
     121       1      17
     122       9      39
     123       7      52
     124       8      69
     125       9      39
     126       4      29
     127       8      55
     128       4      70
     129       6      49
     130       1      32
     131       9      49
     132       3      26
     133       3      66
     134       9      39
     135       8      11
     136       5      79
     137       6      34
     138       4      25
     139       8      44
     140       6      54
     141       2      70
     142       6      49
     143       8      70
     144       9      28
     145       7      74
     146       2      38
     147       6      63
     148       5      63
     149       5      65
     150       7      41
     151       9      51
     152       4      77
     153       1      53
     154       8      48
     155       3      31
     156       3      58
     157       8      65
     158       8      27
     159       6      48
     160       3      65
     161       5      53
     162       7      51
     163       1      59
     164       3      31
     165       7      74
     166       5      78
     167       7      28
     168       3      11
     169       8      33
     170       1      70
     171       5      29
     172       9      12
     173       4      13
     174       1      62
     175       4      32
     176       8      25
     177       3      57
     178       4      54
     179       4      60
     180       9      49
     181       2      63
     182       2      38
     183       4      26
     184       7      10
     185       8      21
     186       3      38
     187       4      61
     188       9      64
     189       8      17
     190       6      13
     191       7      54
     192       9      74
     193       8      14
     194       3      64
     195       9      78
     196       9      24
     197       6      42
     198       6      22
     199       5      12
     200       5      16
     201       2      68
     202       4      40
     203       3      34
     204       1      76
     205       4      67
     206       5      56
     207       8      69
     208       9      75
     209       3      63
     210       8      25
     211       2      46
     212       7      39
     213       7      34
     214       2      40
     215       3      22
     216       7      62
     217       4      41
     218       6      60
     219       3      20
     220       8      19
     221       7      59
     222       4      50
     223       3      69
     224       7      26
     225       3      24
     226       5      76
     227       9      72
     228       5      72
     229       6      61
     230       3      16
     231       5      74
     232       5      49
     233       8      19
     234       9      54
     235       2      47
     236       9      34
     237       4      74
     238       1      53
     239       8      59
     240       5      27
     241       7      44
     242       5      45
     243       3      52
     244       6      76
     245       5      67
     246       5      12
     247       4      23
     248       5      71
     249       7      26
     250       9      33
     251       6      61
     252       6      22
     253       9      16
     254       2      36
     255       5      69
     256       5      45
     257       5      43
     258       2      22
     259       4      18
     260       8      22
     261       3      28
     262       1      29
     263       6      16
     264       7      42
     265       2      56
     266       7      45
     267       4      40
     268       7      44
     269       8      77
     270       8      77
     271       7      11
     272       6      34
     273       7      44
     274       1      25
     275       2      69
     276       3      25
     277       5      51
     278       6      16
     279       2      71
     280       3      43
     281       7      68
     282       1      51
     283       5      41
     284       8      69
     285       3      41
     286       6      61
     287       6      26
     288       5      28
     289       9      79
     290       2      74
     291       4      60
     292       2      50
     293       3      72
     294       5      22
     295       7      49
     296       2      59
     297       5      73
     298       8      15
     299       9      18
     300       1      35
     301       5      58
     302       2      57
     303       6      76
     304       4      20
     305       2      55
     306       1      72
     307       2      76
     308       1      63
     309       8      19
     310       9      28
     311       3      47
     312       2      60
     313       3      65
     314       6      69
     315       1      57
     316       5      15
     317       5      11
     318       3      73
     319       6      45
     320       6      72
     321       9      64
     322       9      30
     323       7      70
     324       4      25
     325       6      77
     326       7      32
     327       6      35
     328       4      66
     329       3      29
     330       5      56
     331       5      34
     332       6      42
     333       6      10
     334       7      51
     335       1      42
     336       9      56
     337       5      53
     338       3      45
     339       3      34
     340       2      63
     341       5      56
     342       5      47
     343       2      40
     344       2      50
     345       2      25
     346       3      52
     347       4      47
     348       3      62
     349       4      11
     350       6      35
     351       2      79
     352       7      73
     353       2      44
     354       3      59
     355       3      72
     356       9      67
     357       4      58
     358       1      58
     359       7      51
     360       2      79
     361       9      50
     362       3      48
     363       3      57
     364       7      34
     365       4      73
     366       7      59
     367       9      55
     368       5      52
     369       2      73
     370       9      27
     371       6      60
     372       2      51
     373       8      58
     374       9      48
     375       9      78
     376       1      33
     377       7      50
     378       8      79
     379       3      14
     380       7      65
     381       5      51
     382       1      44
     383       3      37
     384       9      54
     385       5      78
     386       3      33
     387       2      67
     388       7      52
     389       5      62
     390       4      14
     391       2      76
     392       1      74
     393       4      25
     394       2      29
     395       5      42
     396       4      70
     397       8      40
     398       5      61
     399       3      11
     400       1      36
       1      35   36365     284     400
       1       4      57
       2       9      27
       3       6      62
       4       6      33
       5       9      43
       6       2      65
       7       4      47
       8       8      58
       9       8      47
      10       4      59
      11       5      30
      12       5      19
      13       4      74
      14       5      76
      15       9      23
      16       8      31
      17       2      28
      18       4      76
      19       3      17
      20       9      48
      21       1      16
      22       7      73
      23       6      43
      24       7      59
      25       9      45
      26       9      58
      27       7      74
      28       4      27
      29       2      38
      30       1      56
      31       1      23
      32       6      30
      33       4      31
      34       2      12
      35       2      57
      36       9      14
      37       5      39
      38       7      57
      39       9      77
      40       7      25
      41       4      51
      42       6      60
      43       4      12
      44       6      61
      45       1      67
      46       9      21
      47       4      23
      48       7      10
      49       8      23
      50       4      58
      51       4      16
      52       5      57
      53       5      39
      54       1      14
      55       1      74
      56       9      15
      57       5      48
      58       5      21
      59       8      56
      60       4      11
      61       4      78
      62       6      47
      63       7      51
      64       5      46
      65       9      39
      66       3      69
      67       5      26
      68       7      62
      69       7      18
      70       6      63
      71       7      29
      72       2      74
      73       9      33
      74       4      18
      75       4      35
      76       3      28
      77       5      62
      78       7      56
      79       7      21
      80       2      42
      81       7      51
      82       7      68
      83       1      45
      84       8      42
      85       8      21
      86       2      36
      87       7      59
      88       1      57
      89       1      12
      90       6      27
      91       9      46
      92       7      34
      93       7      26
      94       3      62
      95       9      51
      96       4      68
      97       6      43
      98       5      10
      99       7      29
     100       4      12
     101       4      37
     102       9      75
     103       9      78
     104       8      38
     105       4      60
     106       1      63
     107       3      38
     108       6      24
     109       6      74
     110       2      13
     111       2      48
     112       5      75
     113       2      42
     114       7      30
     115       1      34
     116       3      16
     117       8      36
     118       8      15
     119       8      28
     120       9      70
     121       1      17
     122       9      39
     123       5      52
     124       2      69
     125       1      39
